date, power
09.08.2021 14:12:59.990,427.26
09.08.2021 14:13:00.205,427.26
09.08.2021 14:13:00.980,370.93
09.08.2021 14:13:01.203,425.57
09.08.2021 14:13:01.992,425.57
09.08.2021 14:13:02.213,425.57
09.08.2021 14:13:02.953,434.04
09.08.2021 14:13:03.179,434.04
09.08.2021 14:13:04.027,439.11
09.08.2021 14:13:04.251,439.11
09.08.2021 14:13:04.941,439.11
09.08.2021 14:13:05.178,431.26
09.08.2021 14:13:05.923,421.95
09.08.2021 14:13:06.170,421.95
09.08.2021 14:13:07.007,404.55
09.08.2021 14:13:08.000,404.55
09.08.2021 14:13:08.217,320.97
09.08.2021 14:13:08.955,404.44
09.08.2021 14:13:09.174,404.44
09.08.2021 14:13:09.948,474.52
09.08.2021 14:13:10.164,474.52
09.08.2021 14:13:10.941,474.52
09.08.2021 14:13:11.982,432.71
09.08.2021 14:13:12.946,432.71
09.08.2021 14:13:13.169,378.87
09.08.2021 14:13:13.996,378.87
09.08.2021 14:13:14.219,358.28
09.08.2021 14:13:14.922,363.10
09.08.2021 14:13:15.173,363.10
09.08.2021 14:13:15.946,352.13
09.08.2021 14:13:16.166,352.13
09.08.2021 14:13:16.959,352.13
09.08.2021 14:13:17.178,326.60
09.08.2021 14:13:17.956,354.87
09.08.2021 14:13:18.191,354.87
09.08.2021 14:13:18.912,354.87
09.08.2021 14:13:19.166,327.06
